,id,date,comments,owner,likes_count,answers,sentiments
3736,1.79E+16,10/10/2021 12:30,Very nice daddy lee hsien loong,"{'id': '49680987265', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241719001_881638222728260_6664627963638156370_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZBoMCO48XKwAX-WZW84&edm=AMrZAGUBAAAA&ccb=7-4&oh=5bc0d0e7bf6375030efb1ce289692ef2&oe=616D6DF8&_nc_sid=9fb510', 'username': 'junshin_sin'}",0,"[{'id': 17913582694968769, 'created_at': 1633869656, 'text': '@junshin_sin becareful he will find you😂😂😂', 'owner': {'id': '37855189670', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/223122918_152479466989970_6361669514939391709_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=jvCQoFZ8hFIAX8LgJeI&edm=AMrZAGUBAAAA&ccb=7-4&oh=0437837677dd2982c9a303c1b0ed0408&oe=616BFB8B&_nc_sid=9fb510', 'username': 'salty_jeremy'}, 'likes_count': 0}]",Positive
3737,1.79E+16,10/10/2021 12:30, smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes ,"{'id': '49680987265', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241719001_881638222728260_6664627963638156370_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZBoMCO48XKwAX-WZW84&edm=AMrZAGUBAAAA&ccb=7-4&oh=5bc0d0e7bf6375030efb1ce289692ef2&oe=616D6DF8&_nc_sid=9fb510', 'username': 'junshin_sin'}",1,[],Positive
3738,1.80E+16,10/10/2021 12:30, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '49680987265', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241719001_881638222728260_6664627963638156370_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZBoMCO48XKwAX-WZW84&edm=AMrZAGUBAAAA&ccb=7-4&oh=5bc0d0e7bf6375030efb1ce289692ef2&oe=616D6DF8&_nc_sid=9fb510', 'username': 'junshin_sin'}",0,[],Positive
3739,1.80E+16,10/10/2021 12:26, clapping hands  red heart ,"{'id': '9145726446', 'is_verified': False, 'profile_pic_url': 'https://instagram.fbne6-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbne6-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX_7-8Aj&edm=AId3EpQBAAAA&ccb=7-4&oh=37a46f83a43c22b398293086fec59693&oe=616CD88F&_nc_sid=705020&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'sohlulu'}",0,[],Positive
3740,1.82E+16,10/10/2021 12:25,Take care and stay safe!,"{'id': '901094664', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/150468599_437395137712881_5605084421192442358_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-ea0_oZLj0cAX8gnVZx&edm=AMrZAGUBAAAA&ccb=7-4&oh=2392cdf77a399bf0b8ad073b4ed9178b&oe=616D74E3&_nc_sid=9fb510', 'username': 'alvinterence'}",0,[],Positive
3741,1.80E+16,10/10/2021 12:24, OK hand  thumbs up ,"{'id': '5330966195', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21819744_330664434010760_360240167203635200_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=kHy20yHRs9gAX-7ODj2&edm=AMrZAGUBAAAA&ccb=7-4&oh=dedceb7677e44aea101d71cb5cab03dd&oe=616DC766&_nc_sid=9fb510', 'username': 'bkbabalauu'}",2,[],Positive
3742,1.81E+16,10/10/2021 12:21, clapping hands  clapping hands  clapping hands ,"{'id': '6762096664', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/67801908_2363649357226918_2393391141539020800_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=h1eYcleXMbsAX8Sd3t6&edm=AMrZAGUBAAAA&ccb=7-4&oh=7f35f6651d60eac1549be2642b529865&oe=616CC068&_nc_sid=9fb510', 'username': 'sarathk07'}",0,[],Positive
3743,1.80E+16,10/10/2021 12:20, red heart stay safe,"{'id': '1937497836', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/84505046_210405523342466_1906751383894228992_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=uxd_OEuZBVUAX_gZcS5&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=9988d8e6ade1e6bd00390a9253978f3a&oe=616C76F0&_nc_sid=9fb510', 'username': 'sand_artist_lawrence_koh'}",0,[],Positive
3744,1.79E+16,12/10/2021 16:01, purple heart  Singapore  purple heart  PM Lee 加油 . clapping hands ,"{'id': '1499699555', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242851197_915054505760899_5715756281549412739_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=BVnpwQu4U3UAX_bJUEz&edm=AMrZAGUBAAAA&ccb=7-4&oh=e7e7e9359a40ec0076d39ef966a6ccce&oe=616DE5E3&_nc_sid=9fb510', 'username': 'bobby_brunothefrenchies'}",0,[],Positive
3745,1.79E+16,12/10/2021 8:55, purple heart  purple heart  purple heart  purple heart  heart suit  purple heart  purple heart  purple heart  purple heart ,"{'id': '1504624545', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/135372130_1346231512406118_618980668637280638_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=soUfv1eSMYEAX8-Pf2Q&edm=AMrZAGUBAAAA&ccb=7-4&oh=dfca8f226546695d3b5fe12f1dc09c79&oe=616BFCE5&_nc_sid=9fb510', 'username': 'andunderscorew'}",0,[],Positive
3746,1.80E+16,12/10/2021 7:30, red heart  red heart ,"{'id': '49339081502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fomr1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fomr1-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX-A3aIB&edm=ALCvFkgBAAAA&ccb=7-4&oh=770d60944fb72641ab4111c8f5e1b1a1&oe=616CD88F&_nc_sid=643ae9&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'me.hedi6414'}",0,[],Positive
3747,1.79E+16,12/10/2021 6:21,Many countries are trying to coexist with viruses.In addition to China,"{'id': '47103934661', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241416069_1028321491290655_4393769776378538572_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=FC1Mr2aHLxIAX_Gtz7v&edm=AMrZAGUBAAAA&ccb=7-4&oh=232d6ad084baa7c50e756180310e93da&oe=616D25BF&_nc_sid=9fb510', 'username': 'xiaowu5342'}",0,[],Neutral
3748,1.79E+16,12/10/2021 6:05, thumbs up  thumbs up  flexed biceps  flexed biceps . Everyone must follow  Government instructions to fight COVID  In Singapore  now . Support government allvtine  till this virus COVID clear 0.. thank you,"{'id': '27445889757', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/79238215_519294208944863_1586463496399224832_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=CQ7EHDg0dcsAX-B33Pg&edm=AMrZAGUBAAAA&ccb=7-4&oh=073c3f663606feb5ee04b314a1226121&oe=616C3A3E&_nc_sid=9fb510', 'username': 'smtahir2'}",0,[],Negative
3749,1.79E+16,12/10/2021 5:55, red heart  red heart  red heart ,"{'id': '5604445964', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/19120970_413674032352620_3874781196504268800_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4_dPRbnnGWUAX8VY28O&edm=AMrZAGUBAAAA&ccb=7-4&oh=0150e5579b206bbf65430bc3e0a93bfa&oe=616D7D66&_nc_sid=9fb510', 'username': 'engmuiyeo'}",0,[],Positive
3750,1.78E+16,12/10/2021 5:08,Inclusivity for our nation!  purple heart  purple heart  purple heart ,"{'id': '48507712777', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/200527378_158375836274045_4605769758294156439_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-1bNgVV69MEAX9ArVJj&edm=AMrZAGUBAAAA&ccb=7-4&oh=707ac99b2946f16668f09874cd8e424e&oe=616C73C6&_nc_sid=9fb510', 'username': 'singaporebuildings'}",2,[],Positive
3751,1.79E+16,12/10/2021 3:27, red heart  raising hands ,"{'id': '4022557012', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/14360021_1088442904604663_6265029843616792576_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=X4X_YTpkTagAX_D9W3X&edm=AMrZAGUBAAAA&ccb=7-4&oh=6d9a810de5d4da3e1fb4b59015341342&oe=616D57F5&_nc_sid=9fb510', 'username': 'meivony'}",0,[],Positive
3752,1.81E+16,12/10/2021 1:22,"Every single day this lock down is extended despite having 83% vaccinations, you are losing our confidence and faith that the government knows what they are doing with respect to living with covid. Jobs are lost, children and parents are suffering, our Healthcare workers are still suffering your insufferable flowcharts. We are allowed to travel but not able to visit the zoo as a family of three. Absolutely ridiculous and unacceptable","{'id': '1570758326', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242565334_3007746809553074_1167178601318565914_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=8Q6EdAcVShoAX8ECPGn&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=35068a2778de44f1276aa38a8bcd8ea7&oe=616C4813&_nc_sid=9fb510', 'username': 'faizalahmad7'}",1,[],Negative
3753,1.79E+16,11/10/2021 23:46, clapping hands ,"{'id': '3075340451', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/14499130_1793711194240565_3539613424877043712_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=KPypNTc_GT8AX_jEjQ8&edm=AMrZAGUBAAAA&ccb=7-4&oh=f5f2af7b25d9792da2c105f33ded4f75&oe=616C882E&_nc_sid=9fb510', 'username': 'eileeenrao8653'}",0,[],Positive
3754,1.79E+16,11/10/2021 23:36, purple heart  purple heart  purple heart ,"{'id': '1694351624', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/925068_341983835998266_799173581_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=8HYFZqolzwoAX9X5OQl&edm=AMrZAGUBAAAA&ccb=7-4&oh=f4d11aa885f54f009658ce16518ccc55&oe=616D14AE&_nc_sid=9fb510', 'username': 'adonis.tan'}",0,[],Positive
3755,1.79E+16,11/10/2021 23:27, clapping hands  clapping hands  clapping hands  red heart ,"{'id': '48637694735', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242646347_586266155852825_5214482245412613658_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WPAt2VsXzlUAX87fBff&edm=AMrZAGUBAAAA&ccb=7-4&oh=4a101bd8d0f6ddac56c7d0f019bfb0be&oe=616C0FE9&_nc_sid=9fb510', 'username': 'springleafresident'}",0,[],Positive
3756,1.79E+16,11/10/2021 23:24, clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '4294286803', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/139454236_319729146040058_2157831309573362259_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=NJWaA0e0d34AX_5Flee&edm=AMrZAGUBAAAA&ccb=7-4&oh=8c71bc4c75aaf878b92dd65491b9f73c&oe=616CDF97&_nc_sid=9fb510', 'username': 'khowlian'}",0,[],Positive
3757,1.79E+16,11/10/2021 22:14,An active government group to pair disable persons to new created jobs that fit their abilities with constant help and monitorings will be good for this group as part of our SOCIETY.  red heart  Singapore ,"{'id': '47208177584', 'is_verified': False, 'profile_pic_url': 'https://instagram.fbdo4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbdo4-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=ODYYrFqry0wAX8hOPwu&edm=ANmP7GQBAAAA&ccb=7-4&oh=0cbd7d695d1ea29c33abeddd1a32e386&oe=616CD88F&_nc_sid=276363&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'weikwanglee'}",0,[],Negative
3758,1.82E+16,11/10/2021 21:38, red heart ,"{'id': '305873334', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11887054_677147289088019_1825518512_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-z9XVuAW0IEAX_pUuHh&edm=AMrZAGUBAAAA&ccb=7-4&oh=bb42db8d8f99b7d2ec986ef6c85fa981&oe=616D0852&_nc_sid=9fb510', 'username': 'mnfamily.qqq'}",0,[],Positive
3759,1.80E+16,11/10/2021 21:09,Best PM in the world!,"{'id': '13941762539', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/60100636_852966838400912_8793647716937760768_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=cyt-koSjo-YAX-ZJRyt&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=4f762b8f514d363cdbbd8156c8ddb8f8&oe=616DCE7F&_nc_sid=9fb510', 'username': 'royy.chm'}",0,[],Positive
3760,1.80E+16,11/10/2021 18:46,Do you know we are in a pandemic with many ppl infected now PM ?,"{'id': '146014474', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/47583536_2167835160134122_1586234115080847360_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WZ3BdrI4MmwAX86BTmI&edm=AMrZAGUBAAAA&ccb=7-4&oh=009084317893a1004f1561d83d8a8743&oe=616C649A&_nc_sid=9fb510', 'username': 'jlow211'}",2,[],Positive
3761,1.80E+16,11/10/2021 15:11,"Thank you for the support, PM Lee!!","{'id': '2961810769', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/201112233_294498255751921_6699354155226920895_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=setP5HpcAl4AX_QI-9V&edm=AMrZAGUBAAAA&ccb=7-4&oh=e8910b8b56677b3aa3ae8083cb6f523d&oe=616DD02D&_nc_sid=9fb510', 'username': 'tres_bien_arigato'}",0,[],Positive
3762,1.79E+16,11/10/2021 15:01, red heart  red heart  red heart ,"{'id': '42617452799', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/129715865_1087840368320443_6873373018694147200_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=mHEw5xnYbtQAX_GPkgI&edm=AMrZAGUBAAAA&ccb=7-4&oh=4b21f558169adea47a038dd91f067a82&oe=616C07D8&_nc_sid=9fb510', 'username': 'lovewithyarn'}",0,[],Positive
3763,1.80E+16,11/10/2021 14:21, purple heart  rainbow flag ,"{'id': '1526761188', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/121060731_184874986533185_7828941696273153261_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=IAIds42INioAX-wr0-r&edm=AMrZAGUBAAAA&ccb=7-4&oh=d27db8607945fc8be5d247be467bc94d&oe=616D0428&_nc_sid=9fb510', 'username': 'hammio'}",2,[],Positive
3764,1.79E+16,11/10/2021 13:39,"Yup, will be on FB on Saturday at 3pm PM Lee!  woman tipping hand ","{'id': '6332732656', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242588268_3866671240099112_3457789078278008558_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=cQkCZk6JTBwAX9Velmc&edm=AMrZAGUBAAAA&ccb=7-4&oh=96e0587a390e3d73c0003369bb9834b0&oe=616C950D&_nc_sid=9fb510', 'username': 'ileesumin'}",0,[],Positive
3765,1.79E+16,11/10/2021 13:28,we purple you purple heart ,"{'id': '3272574955', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/198515332_1828508007349349_1097868219886349797_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EPUXTj2WOsoAX-KpCiQ&edm=AMrZAGUBAAAA&ccb=7-4&oh=e5f2929846d5c4039b25155df2ec22f5&oe=616C9090&_nc_sid=9fb510', 'username': 'jammyjoe_gt'}",0,[],Positive
3766,1.79E+16,11/10/2021 12:59,"Instead of supporting this page, the people of the world support the page of the rich and famous people who are the cause of the current situation in the world.","{'id': '12724435175', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242322704_387092043088795_2536162915701250793_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=nf1bKTRKupYAX_qmcnb&edm=AMrZAGUBAAAA&ccb=7-4&oh=9d4b448315d45fbd64c5d68afe243d29&oe=616D177D&_nc_sid=9fb510', 'username': 'stop_oppression_in_the_world'}",0,[],Positive
3767,1.78E+16,11/10/2021 12:50, clapping hands ,"{'id': '5345771123', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/18011660_276031726189824_5551811027596738560_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=8ZS2Z40S_KMAX_-kZkQ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=43cf5964e194f01a899e004cc1d097ab&oe=616D0A02&_nc_sid=9fb510', 'username': 'jloh605'}",0,[],Positive
3768,1.79E+16,11/10/2021 12:49,"Please can we have optional quarantine facilities in Singapore? Some of our houses don’t have spare rooms/toilets, and there are high risk elderly and children in close quarters!","{'id': '40338751756', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117791304_719961325512647_5890482902203006351_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RrreTUsCDt0AX9qGX06&edm=AMrZAGUBAAAA&ccb=7-4&oh=56a45b33abebc5d6e5a320e576323bbc&oe=616C8636&_nc_sid=9fb510', 'username': 'littlembakes'}",0,"[{'id': 18195421684189535, 'created_at': 1633973910, 'text': ""@autumnrhapsodyy after my dad C+ already, I don't believe gov will bring anyone to facility. We called to bring my stepmother to facility as my stepbrother is still C- but NOT EVEN A SINGLE help came! They stay In a rental 2 room flat and no help is here! They said they'll come tomorrow and we waited days after days until heart turn cold! Called again and they said Will come tomorrow again, all bullshit.😡"", 'owner': {'id': '187689860', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/119471071_321866682234419_7591937108041999765_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=XCuV9JZH5JwAX-45SXK&edm=AMrZAGUBAAAA&ccb=7-4&oh=8096096fc974a9198a450ed5e8e4f2a4&oe=616D42BB&_nc_sid=9fb510', 'username': 'chenjiayi0607'}, 'likes_count': 2}, {'id': 17851608608649571, 'created_at': 1633960327, 'text': '@littlembakes yes  if home not suitable for recovery, can ask to recover at isolation facilities', 'owner': {'id': '3262559498', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/170013143_542949520008853_5256630016631086262_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=URzyGAOa1KkAX_DI59z&edm=AMrZAGUBAAAA&ccb=7-4&oh=589d37ef01bfbe0daeba49ec82cfc8f6&oe=616D3485&_nc_sid=9fb510', 'username': 'autumnrhapsodyy'}, 'likes_count': 1}]",Negative
3769,1.80E+16,11/10/2021 11:54, clapping hands  red heart  folded hands ,"{'id': '9380826727', 'is_verified': False, 'profile_pic_url': 'https://instagram.fomr1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fomr1-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX-A3aIB&edm=ALCvFkgBAAAA&ccb=7-4&oh=770d60944fb72641ab4111c8f5e1b1a1&oe=616CD88F&_nc_sid=643ae9&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'twistiesmania'}",2,[],Positive
3770,1.79E+16,11/10/2021 11:53, clapping hands ,"{'id': '9380826727', 'is_verified': False, 'profile_pic_url': 'https://instagram.fomr1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fomr1-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX-A3aIB&edm=ALCvFkgBAAAA&ccb=7-4&oh=770d60944fb72641ab4111c8f5e1b1a1&oe=616CD88F&_nc_sid=643ae9&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'twistiesmania'}",0,[],Positive
3771,1.81E+16,11/10/2021 11:39, purple heart  purple heart  purple heart ,"{'id': '455946419', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/244852062_292303662451023_235832386161345825_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fjysfGdCrWcAX_SvQag&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=68c60316717071e3a63f66e1e3270692&oe=616CE082&_nc_sid=9fb510', 'username': 'believevinpossible'}",0,[],Positive
3772,1.79E+16,11/10/2021 9:58, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  red heart  red heart  red heart  red heart  red heart  red heart  red heart  red heart  red heart  red heart ,"{'id': '1112052541', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/109803024_910849366073591_8740808149212386429_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=VbbYzo9NWeYAX_cIo-k&edm=AMrZAGUBAAAA&ccb=7-4&oh=03f06416623be94cf0bc25d2ffa7aa1a&oe=616D7801&_nc_sid=9fb510', 'username': 'fobgorgeous'}",0,[],Positive
3773,1.81E+16,11/10/2021 7:47,Happy purple parade 2021  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart ,"{'id': '5679518563', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/185342343_102542651942061_4497078388909802888_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oe_veYMiCMYAX-zLTJW&edm=AMrZAGUBAAAA&ccb=7-4&oh=c30fc635630dfa52c3c9d014d56a00af&oe=616CCF61&_nc_sid=9fb510', 'username': '9n9iron'}",0,[],Positive
3774,1.79E+16,11/10/2021 7:42, red heart  red heart  red heart  red heart ,"{'id': '8436765193', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/39220958_522352008217173_3860187730856116224_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ASxnwROzXcYAX8KAh1v&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=b43babf07c86feabb593dc22c1c1b408&oe=616C9D12&_nc_sid=9fb510', 'username': 'marialee647'}",0,[],Positive
3775,1.79E+16,11/10/2021 7:37,感恩李总理，新加坡人民大家一起加油 purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart ,"{'id': '6735733382', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/25010502_1737704649871005_2109158795824332800_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qQPSQR130ngAX8kcMVC&edm=AMrZAGUBAAAA&ccb=7-4&oh=7dd0654410e5b37587ccd807c77f45f9&oe=616CBE30&_nc_sid=9fb510', 'username': 'janetng0705'}",0,[],Positive
3776,1.79E+16,11/10/2021 7:34, purple square  purple heart ,"{'id': '5532920222', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/123136063_644231419582066_2374011169839335151_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5RYDTudJHucAX9G0_xg&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=2543349ebecbd790ee7ea6d1ce6a7fe1&oe=616D0244&_nc_sid=9fb510', 'username': 'fabian_goern'}",0,[],Positive
