,id,created_at,comments,owner,likes_count,answers,sentiments
312,1.8261437881031196e+16,2021-09-18 0:14:37, smiling face with heart-eyes  smiling face with heart-eyes ,"{'id': '7147147316', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246180669_117490130693400_424080648991123033_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=U8QQlyMznDUAX-hU7eE&edm=AMrZAGUBAAAA&ccb=7-4&oh=dee2d96ecb0c40a3bf252d0ba7e1ae97&oe=617696EA&_nc_sid=9fb510', 'username': 'mikel0986'}",0,[],Positive
313,1.7932141588730084e+16,2021-09-17 21:15:35,"Believe in the process, the best quality to have when chasing your dreams is patient,Hard work and Dedication.This is a process @officialmatt john   ","{'id': '44544834382', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/126512619_174286087677717_8990210544311203809_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Rcr85_DNaAYAX86fL4b&edm=AMrZAGUBAAAA&ccb=7-4&oh=5d9c27d619ed140c5020b901b1e935fe&oe=6177E17F&_nc_sid=9fb510', 'username': 'ricardo_flkins112'}",0,[],Neutral
314,1.7901995798104612e+16,2021-09-17 14:10:59,Singapore is so blessed.  red heart ,"{'id': '10344100148', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246361386_602141794249903_5765443032413611335_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=t6nBOyWeAUkAX_ynEXw&edm=AMrZAGUBAAAA&ccb=7-4&oh=720558c4c65d459d1938a5cc051f082b&oe=6176C844&_nc_sid=9fb510', 'username': 'jmwmiranda07'}",1,[],Positive
315,1.7956706380492648e+16,2021-09-17 13:08:06,I read ART as in art the subject,"{'id': '47667133220', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241068542_222679513144533_3887925788615972309_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pFpFpdOUD48AX_M8PT4&edm=AMrZAGUBAAAA&ccb=7-4&oh=d4860e36b92144062c8cebd0fa5228a1&oe=61783606&_nc_sid=9fb510', 'username': 'lily_yuri_hime'}",0,[],Neutral
316,1.7886051026348336e+16,2021-09-17 11:37:32, clapping hands  clapping hands  clapping hands ,"{'id': '1964183535', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/238260465_258688196076396_1451230065360428636_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=czJmOJ1aR04AX8vh0Pv&edm=AMrZAGUBAAAA&ccb=7-4&oh=4680b7018e063abcee9213aa28df328e&oe=6176CAE1&_nc_sid=9fb510', 'username': 'siowtk'}",0,[],Positive
317,1.7893260839365628e+16,2021-09-17 10:32:42,Dont have pioneer area,"{'id': '7177269893', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/43129902_369374386938361_8392804479400935424_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LSAPH3EV04UAX8xZ0TZ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=de1fa5614c10d9cc6c1a3ed0f59ed4ef&oe=6176ED5B&_nc_sid=9fb510', 'username': 'ong1840'}",0,[],Neutral
318,1.8207398791102092e+16,2021-09-22 3:35:15,So if negative result is received at day 2. Does this person who receive hrw still need to isolate??,"{'id': '3195842117', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/13117760_620157284799546_1565986353_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=wZw8uvRc3BMAX9ZYDQf&edm=AMrZAGUBAAAA&ccb=7-4&oh=568bb4aff38422c3b120ad333007158d&oe=6176B6F6&_nc_sid=9fb510', 'username': 'dawnntan'}",2,[],Neutral
319,1.791255227005802e+16,2021-09-19 21:30:51,Noted,"{'id': '44375389042', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242405429_347711797092923_4149921943422768423_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Xcgih-gwnqUAX9HIHH1&edm=AMrZAGUBAAAA&ccb=7-4&oh=6b98b8f994a1ca662f87ce336138813f&oe=61777085&_nc_sid=9fb510', 'username': 'afi_xyzack'}",0,[],Positive
320,1.8237302167069824e+16,2021-09-19 13:27:15,Just over 2 years to go ………..,"{'id': '3269900594', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/56295538_648837982222904_7720524737595572224_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=17ABzA1fcdsAX9lgmaG&edm=AMrZAGUBAAAA&ccb=7-4&oh=5fc5d8e8978b65da58b159014aeeefa9&oe=61779136&_nc_sid=9fb510', 'username': 'jon_arnup'}",0,[],Neutral
321,1.794687080555358e+16,2021-09-18 23:54:24,"Seems backwards, warning vs alert","{'id': '47434728099', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/176135604_574726586787144_8731667380551553896_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=HBzj-QSaTu4AX_aaR8L&edm=AMrZAGUBAAAA&ccb=7-4&oh=3890464988087eaa383be12503d0c705&oe=617731C4&_nc_sid=9fb510', 'username': 'laodan_fit'}",0,[],Neutral
322,1.7931962524728732e+16,2021-09-20 5:59:26,I have been in home self isolation since last Monday! Where is my Home Recovery Buddy?! Why was I not assigned one?!!,"{'id': '1536508', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12599226_1690625174484076_1185071137_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=thJRolehMrAAX_9krC_&edm=AMrZAGUBAAAA&ccb=7-4&oh=59a783c35a87123abeecf00919063d67&oe=6176CAD4&_nc_sid=9fb510', 'username': 'sabutamol'}",4,"[{'id': 18095586211274612, 'created_at': 1632238543, 'text': '@doub_dragon Thanks. Im not out of the situation yet. Apparently, my paperwork is being processed, but I don’t trust anything until I officially discharge. \nSome suggestions. Have you tried 1800 333 9999? Make sure you hold on until they pick up. Don’t leave your number because no one calls you back. If all else fails, you can try contacting your MP, or try 995. I did everything except call 995. But yea, hope you get your things sorted.', 'owner': {'id': '1536508', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12599226_1690625174484076_1185071137_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=thJRolehMrAAX_9krC_&edm=AF1ddXUBAAAA&ccb=7-4&oh=9547cbca67b5673fb646ffb8f7791dca&oe=6176CAD4&_nc_sid=3f1853', 'username': 'sabutamol'}, 'likes_count': 0}, {'id': 17941400959593440, 'created_at': 1632214658, 'text': ""@sabutamol thanks for sharing! It's good to hear at least you got contacted. I still have had zero contact from them. I don't know wth they are doing, but oh well. Take care buddy!"", 'owner': {'id': '2929459748', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116745722_4001727693230897_8571289077215231181_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-x_X_6H-UR0AX-y4LLW&edm=AF1ddXUBAAAA&ccb=7-4&oh=6a088332b726592025fd7ae039c71faa&oe=61765EF3&_nc_sid=3f1853', 'username': 'doub_dragon'}, 'likes_count': 0}, {'id': 17912954294058993, 'created_at': 1632198925, 'text': ""@sabutamol were you contacted eventually? Same situation here, no contact, nothing from MOH. Can't get through to the MOH hotline"", 'owner': {'id': '2929459748', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116745722_4001727693230897_8571289077215231181_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-x_X_6H-UR0AX-y4LLW&edm=AF1ddXUBAAAA&ccb=7-4&oh=6a088332b726592025fd7ae039c71faa&oe=61765EF3&_nc_sid=3f1853', 'username': 'doub_dragon'}, 'likes_count': 1}, {'id': 17890997291499372, 'created_at': 1632211036, 'text': '@doub_dragon Today is Day 9. In the system, I haven’t been approved for a home recovery. But, Im still at home. Lol. Day 6, a nurse appeared to do another Pcr test. Yesterday, Day 8, a Dr called me to inform me that though my test is still positive, i am no longer transmissible. So, they are preparing the paper work for me to be discharged. I assume, by tomorrow. I tried called, getting my MP involved, etc, I even made a feedback on MOH website, however, I really don’t feel like they received anything from my attempts. So, maybe, you want to sit back and let them contact you, because it is infuriating to try to get your case escalated. Each department only knows what their jurisdiction is, so, its really pointless to try to escalate because it doesn’t go anywhere. Infact, a few of them admitted that they were basically reading from an excel sheet. Go figure.', 'owner': {'id': '1536508', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12599226_1690625174484076_1185071137_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=thJRolehMrAAX_9krC_&edm=AF1ddXUBAAAA&ccb=7-4&oh=9547cbca67b5673fb646ffb8f7791dca&oe=6176CAD4&_nc_sid=3f1853', 'username': 'sabutamol'}, 'likes_count': 1}]",Neutral
323,1.790422600718041e+16,2021-09-19 7:39:09,MOH PLEASE BUCK UP. we are all unattended at home. where are your telecarer?! completely no follow ups! endemic? so right..,"{'id': '45658', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/82956705_724401554633115_8187503359024955392_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=GDp_MqTGHaoAX_515MF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=683e701703fad80cbd8ed9b88ad40180&oe=617726EA&_nc_sid=9fb510', 'username': 'kayandley'}",4,"[{'id': 18163841875162976, 'created_at': 1632199274, 'text': '@kayandley thanks for sharing! ok i thought I was the only one experiencing this. You be well!', 'owner': {'id': '2929459748', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116745722_4001727693230897_8571289077215231181_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-x_X_6H-UR0AX-y4LLW&edm=AMrZAGUBAAAA&ccb=7-4&oh=15727d40beb8699dd9a6cb7383739322&oe=61765EF3&_nc_sid=9fb510', 'username': 'doub_dragon'}, 'likes_count': 0}, {'id': 17931151255658286, 'created_at': 1632199059, 'text': '@doub_dragon yesterday was day 6 for us, my brother got a call from telemedicine and that was only for him. the rest of us are to wait for a telemedicine officer to call. 😓 we gave up on calling MOH too, and r self reliant w medication. i hope you’re holding up fine! 🙏', 'owner': {'id': '45658', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/82956705_724401554633115_8187503359024955392_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=GDp_MqTGHaoAX_515MF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=683e701703fad80cbd8ed9b88ad40180&oe=617726EA&_nc_sid=9fb510', 'username': 'kayandley'}, 'likes_count': 0}, {'id': 17891139542387202, 'created_at': 1632198958, 'text': ""@kayandley did you get a follow up? I haven't and it's been 10 days!"", 'owner': {'id': '2929459748', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116745722_4001727693230897_8571289077215231181_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=-x_X_6H-UR0AX-y4LLW&edm=AMrZAGUBAAAA&ccb=7-4&oh=15727d40beb8699dd9a6cb7383739322&oe=61765EF3&_nc_sid=9fb510', 'username': 'doub_dragon'}, 'likes_count': 0}]",Negative
324,1.7927226550782328e+16,2021-09-19 1:34:39, smiling face with heart-eyes ,"{'id': '7147147316', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246180669_117490130693400_424080648991123033_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=U8QQlyMznDUAX-hU7eE&edm=AMrZAGUBAAAA&ccb=7-4&oh=dee2d96ecb0c40a3bf252d0ba7e1ae97&oe=617696EA&_nc_sid=9fb510', 'username': 'mikel0986'}",0,[],Positive
325,1.788059036047491e+16,2021-09-22 0:42:08,@ongyekung ^,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Positive
326,1.7987794180386182e+16,2021-09-21 6:52:31,How come YALENUS students school fees 90k govt subsidise 70k no bond but for medical school the supposed cost is 150k per year and the 120k is not subsidised but cause us to be bonded and paid unreasonably low salaries?,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Neutral
327,1.787208475756581e+16,2021-09-20 16:34:58,Check dm @moh singapore,"{'id': '2002271681', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245052197_402423418006965_6786225851243646067_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=m79mFP4NjYMAX-01LmQ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=551b882ff64be58644d2a3c402ad09a6&oe=61764AC2&_nc_sid=9fb510', 'username': 'sidiqaddin'}",0,[],Neutral
328,1.808831392928596e+16,2021-09-20 9:07:34,Still cannot travel,"{'id': '301269989', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242422927_116287224120404_9112119316151983514_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=OiV3yw4x85sAX_YqbTa&edm=AMrZAGUBAAAA&ccb=7-4&oh=5a0958bff70d1a57d0b46165558b6744&oe=6177FA3C&_nc_sid=9fb510', 'username': 'yunizan'}",0,[],Neutral
329,1.7932904413666362e+16,2021-09-20 8:31:11,"If i got tested positive, many things would have come to my mind. So in what circumstance will i know mine is a mild case and not a serious case? Im not a doctor","{'id': '7509071777', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30593418_1208538652614088_1477058932634550272_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=MqIdTt09zuIAX9TQ-_D&edm=AMrZAGUBAAAA&ccb=7-4&oh=21dc285a8889ecf93e7df1dd0d203d47&oe=6177A441&_nc_sid=9fb510', 'username': 'fattcaicat'}",0,[],Neutral
330,1.8110960389247788e+16,2021-09-20 1:57:59, smiling face with heart-eyes  smiling face with heart-eyes ,"{'id': '7147147316', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246180669_117490130693400_424080648991123033_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=U8QQlyMznDUAX-hU7eE&edm=AMrZAGUBAAAA&ccb=7-4&oh=dee2d96ecb0c40a3bf252d0ba7e1ae97&oe=617696EA&_nc_sid=9fb510', 'username': 'mikel0986'}",0,[],Positive
331,1.8183826480125028e+16,2021-09-20 1:45:28,Check DM,"{'id': '2002271681', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245052197_402423418006965_6786225851243646067_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=m79mFP4NjYMAX-01LmQ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=551b882ff64be58644d2a3c402ad09a6&oe=61764AC2&_nc_sid=9fb510', 'username': 'sidiqaddin'}",0,[],Neutral
332,1.797362415443448e+16,2021-09-20 1:28:41,Great perspectives!!,"{'id': '7329237935', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/29087895_164906684321179_7794211129261031424_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WD1wBKAdvIsAX-e4Xee&edm=AMrZAGUBAAAA&ccb=7-4&oh=77a4a472ce02a0c0cb3d7d43ee35ba4b&oe=6177348B&_nc_sid=9fb510', 'username': 'international_medical_clinic'}",0,[],Positive
333,1.8202904539100292e+16,2021-09-19 12:07:04,Doctors work 6-7 days a week. Any plans to actually enforce restrictions on working hours or do we expect our doctors to work themselves to the ground,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Neutral
334,1.7939547322609576e+16,2021-09-19 11:55:57,320 hours for 4k salary? Really?,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Neutral
335,1.7908766882002928e+16,2021-09-19 11:55:20,Are you sure the salaries paid to doctors are competitive? Competitive for working hours? 120 for 15 hour calls with meals and transport included? I believe macdonalds pay more.,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Neutral
336,1.7893505183473008e+16,2021-09-19 11:53:03,Kindly please review and increase doctors pay and reduce working hours. Please stop denying this is an issue and normalise this.,"{'id': '3639191203', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21224295_113118892700316_5837434663542456320_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EEmFBByvzs8AX9yF6jF&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=472310641899ea6791eaf0e2dfeee506&oe=6177772F&_nc_sid=9fb510', 'username': 'caripandas'}",0,[],Negative
337,1.8168537910089228e+16,2021-09-19 2:51:16, smiling face with heart-eyes ,"{'id': '7300555679', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240509525_588442272179054_6660350701595987310_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3TGaM8_t8U0AX_xfTqM&edm=AMrZAGUBAAAA&ccb=7-4&oh=34cb007c142e2d3f457c4667d6d8541f&oe=61764A5D&_nc_sid=9fb510', 'username': 'varsha.dhanik'}",0,[],Positive
338,1.7930480065701308e+16,2021-09-24 7:38:00,Good job! Respect  raised fist ,"{'id': '47434728099', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/176135604_574726586787144_8731667380551553896_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=HBzj-QSaTu4AX_aaR8L&edm=AMrZAGUBAAAA&ccb=7-4&oh=3890464988087eaa383be12503d0c705&oe=617731C4&_nc_sid=9fb510', 'username': 'laodan_fit'}",0,[],Positive
339,1.7917225765876812e+16,2021-09-23 0:36:55,You should have foreseen this when your minister decided to take the country through this rite of passage. Totally irresponsible pouting face ,"{'id': '2178704861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/28766567_1936684183313303_6004225569544208384_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=YWc5081zmkUAX_r4liY&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=cfbcdce2d0171d1fadca929296b8f60d&oe=6177D52C&_nc_sid=9fb510', 'username': 'limcheng1819'}",0,[],Negative
340,1.8169616587093216e+16,2021-09-22 16:22:39,Finally…..a plan. Better than no plan.,"{'id': '7150260288', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/27890918_135008563986074_4972197533074849792_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=PtxO42f3YxQAX8xm9Qf&edm=AMrZAGUBAAAA&ccb=7-4&oh=016452dba0e7c879af879d1d8e12c3ce&oe=61781D66&_nc_sid=9fb510', 'username': 'limchoonboo'}",1,[],Neutral
341,1.7932399765690828e+16,2021-09-23 14:37:50,"Really need the vaccine, still waiting MOH’sms for the schedule…. face with rolling eyes ","{'id': '512436549', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30604045_168001437241718_2950198140675817472_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Erj72NTiZBoAX9ip7BC&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=521f3514d2de1d27064893ca129b5620&oe=61774CEB&_nc_sid=9fb510', 'username': 'connienjoto'}",0,[],Neutral
342,1.7930669812680628e+16,2021-09-30 18:10:04,"complete nonsense programme. QO IO procedure all screwed up, communications not done properly.  End your citizens have to bear the consequences.","{'id': '185878250', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/118507868_312541823499565_6720549424165190960_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pDbYiAUV4fgAX_JADRG&edm=AMrZAGUBAAAA&ccb=7-4&oh=cc4b714a719d06351b4d8f29da6502f9&oe=6177F4B0&_nc_sid=9fb510', 'username': 'trentar66'}",2,[],Negative
343,1.817191429615465e+16,2021-09-24 4:49:43, clapping hands  clapping hands  clapping hands ,"{'id': '175634283', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/213232070_256825916206996_1432473276927732326_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Vq9nj7fCPRgAX8cojGD&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=edec61c78a9443d2dfd1a2befad73b9b&oe=61767CCF&_nc_sid=9fb510', 'username': 'jaspure94'}",0,[],Positive
344,1.7904055550279432e+16,2021-10-09 10:44:37,"Uhmm… what does it mean by ‘provision for children applies’. So kids below 12 can be included in the group of two, like two adults including any no. of children as long as below 12 or need to be separated when dining at F&B?","{'id': '7744894', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/209783904_181267360626596_1685277034081859018_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=c-osI3jwQFwAX_uLE_6&edm=AMrZAGUBAAAA&ccb=7-4&oh=b74c731c19eb8448b4b96725da4e7adc&oe=61770208&_nc_sid=9fb510', 'username': 'imrannoor'}",0,[],Neutral
345,1.7903686589103872e+16,2021-10-01 9:17:18,"Hello Team, 9 hours at Changi Airport after 13.5hrs of flight time trying to navigate the absence of a yellow fever vaccination card because of an emergency trip to an endemic zone for a family bereavement. Today would be day 6 leaving that location and I requested to stay at the SDF hotel booked. I am told that there’s a special mosquito free hotel that is for Yellow Fever. Does this make sense at all when I will be locked up in my hotel room anyway. Probably I can buy mosquito repellent not to mention that I won’t be seeing anyone for 14 days. No compassion shown just confusion. Saw 7 immigration officers trying to figure out what to do, 8 nurses when I was sent to the Covid counter, a nurse and doctor  at Raffles Medical not to mention the long walk from T3 to T1 to a holding pen.","{'id': '4248504709', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/226925599_580341263130811_6447557891922509739_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=a-xAektItv4AX-1SitL&edm=AMrZAGUBAAAA&ccb=7-4&oh=0058017f5c97581f41661fdd160fc1f8&oe=61783045&_nc_sid=9fb510', 'username': 'opaade'}",0,[],Neutral
346,1.7920399714916228e+16,2021-09-27 4:17:00,Is child below 3yo counting as a person in social gathering?,"{'id': '258927540', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122764549_2819679558321665_2677544885636608531_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RJ4Vla0RPTwAX_cgBW2&edm=AMrZAGUBAAAA&ccb=7-4&oh=f7cba6a8a8473d3ae2e6631774d5a51d&oe=6177D287&_nc_sid=9fb510', 'username': 'ovitalis'}",0,[],Neutral
347,1.817483002615993e+16,2021-09-26 14:15:06,My company dun have WFH. Somemore they having stock take,"{'id': '1063536788', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11887124_734615550015159_1039145598_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=W4QeGsnLhIUAX-zBsuv&edm=AMrZAGUBAAAA&ccb=7-4&oh=cd22a75a84fb41b5146771cb466d305d&oe=6177D6AA&_nc_sid=9fb510', 'username': 'wintersonata0911'}",1,[],Neutral
